cumTime	delTime	event	pitch	vel	chan	value
cumTime	delTime	event	pitch	vel	chan	value
cumTime	delTime	event	pitch	vel	chan	value
42938	7	non	66	93	5	na
43045	107	noff	66	0	5	na
43045	0	non	75	106	5	na
43052	7	noff	75	0	5	na
43052	0	non	73	100	5	na
43072	20	noff	73	0	5	na
43072	0	non	75	103	5	na
43152	80	noff	75	0	5	na
43212	60	non	73	99	5	na
43239	27	noff	73	0	5	na
43239	0	non	68	91	5	na
43366	127	noff	68	0	5	na
43366	0	non	70	93	5	na
43726	360	noff	70	0	5	na
43846	120	non	70	87	5	na
44086	240	noff	70	0	5	na
44086	0	non	73	91	5	na
44326	240	noff	73	0	5	na
44326	0	non	75	94	5	na
44566	240	noff	75	0	5	na
44566	0	non	77	98	5	na
44686	120	noff	77	0	5	na
44686	0	non	75	95	5	na
44806	120	noff	75	0	5	na
44813	7	non	73	90	5	na
44833	20	noff	73	0	5	na
44833	0	non	70	89	5	na
44840	7	noff	70	0	5	na
44840	0	non	70	85	5	na
44900	60	noff	70	0	5	na
44900	0	non	68	84	5	na
45127	227	noff	68	0	5	na
45127	0	non	70	81	5	na
45141	14	noff	70	0	5	na
45141	0	non	70	89	5	na
45148	7	noff	70	0	5	na
58322	13174	non	61	91	5	na
58442	120	noff	61	0	5	na
58442	0	non	66	95	5	na
58562	120	noff	66	0	5	na
58562	0	non	66	98	5	na
58682	120	noff	66	0	5	na
58802	120	non	69	100	5	na
58922	120	noff	69	0	5	na
59042	120	non	66	94	5	na
59162	120	noff	66	0	5	na
59282	120	non	64	86	5	na
59402	120	noff	64	0	5	na
59522	120	non	66	90	5	na
59642	120	noff	66	0	5	na
59762	120	non	68	93	5	na
59782	20	noff	68	0	5	na
59782	0	non	73	96	5	na
59822	40	noff	73	0	5	na
59822	0	non	76	102	5	na
59832	10	noff	76	0	5	na
59832	0	non	78	104	5	na
59852	20	noff	78	0	5	na
59922	70	non	76	96	5	na
60042	120	noff	76	0	5	na
60042	0	non	71	96	5	na
60172	130	noff	71	0	5	na
60172	0	non	73	98	5	na
60412	240	noff	73	0	5	na
60472	60	non	76	103	5	na
60592	120	noff	76	0	5	na
60602	10	non	78	109	5	na
60842	240	noff	78	0	5	na
60962	120	non	81	107	5	na
60992	30	noff	81	0	5	na
60992	0	non	80	107	5	na
61012	20	noff	80	0	5	na
61012	0	non	73	105	5	na
61302	290	noff	73	0	5	na
61422	120	non	78	99	5	na
61542	120	noff	78	0	5	na
61542	0	non	80	101	5	na
61662	120	noff	80	0	5	na
61662	0	non	81	101	5	na
61782	120	noff	81	0	5	na
61792	10	non	81	81	5	na
61802	10	noff	81	0	5	na
61802	0	non	83	104	5	na
61822	20	noff	83	0	5	na
61822	0	non	81	102	5	na
61872	50	noff	81	0	5	na
61872	0	non	80	102	5	na
62002	130	noff	80	0	5	na
62002	0	non	77	99	5	na
62082	80	noff	77	0	5	na
62142	60	non	73	89	5	na
62162	20	noff	73	0	5	na
62192	30	non	80	97	5	na
62202	10	noff	80	0	5	na
62212	10	non	81	91	5	na
62232	20	noff	81	0	5	na
62242	10	non	81	96	5	na
62252	10	noff	81	0	5	na
62252	0	non	73	96	5	na
62282	30	noff	73	0	5	na
62282	0	non	76	96	5	na
62292	10	noff	76	0	5	na
62292	0	non	78	100	5	na
62312	20	noff	78	0	5	na
62312	0	non	76	97	5	na
62372	60	noff	76	0	5	na
62372	0	non	70	94	5	na
62402	30	noff	70	0	5	na
62402	0	non	71	92	5	na
62452	50	noff	71	0	5	na
62452	0	non	73	82	5	na
62472	20	noff	73	0	5	na
62592	120	non	76	91	5	na
62712	120	noff	76	0	5	na
62832	120	non	78	94	5	na
63072	240	noff	78	0	5	na
63192	120	non	81	102	5	na
63432	240	noff	81	0	5	na
63552	120	non	80	98	5	na
63732	180	noff	80	0	5	na
63732	0	non	78	94	5	na
63742	10	noff	78	0	5	na
63742	0	non	78	91	5	na
63782	40	noff	78	0	5	na
63782	0	non	80	92	5	na
63792	10	noff	80	0	5	na
63792	0	non	81	94	5	na
64022	230	noff	81	0	5	na
64142	120	non	83	100	5	na
64382	240	noff	83	0	5	na
64502	120	non	81	104	5	na
64622	120	noff	81	0	5	na
64742	120	non	80	101	5	na
64982	240	noff	80	0	5	na
65102	120	non	77	94	5	na
65462	360	noff	77	0	5	na
65462	0	non	73	88	5	na
65582	120	noff	73	0	5	na
65582	0	non	78	92	5	na
65602	20	noff	78	0	5	na
65602	0	non	76	87	5	na
65632	30	noff	76	0	5	na
65642	10	non	70	78	5	na
65672	30	noff	70	0	5	na
65672	0	non	71	78	5	na
65822	150	noff	71	0	5	na
65942	120	non	73	86	5	na
66182	240	noff	73	0	5	na
66302	120	non	76	93	5	na
66422	120	noff	76	0	5	na
66542	120	non	78	96	5	na
66782	240	noff	78	0	5	na
66782	0	non	81	100	5	na
66812	30	noff	81	0	5	na
66892	80	non	80	99	5	na
66992	100	noff	80	0	5	na
66992	0	non	73	86	5	na
67442	450	noff	73	0	5	na
67502	60	non	78	91	5	na
67622	120	noff	78	0	5	na
67622	0	non	80	95	5	na
67742	120	noff	80	0	5	na
67742	0	non	81	99	5	na
67922	180	noff	81	0	5	na
68102	180	non	83	102	5	na
68402	300	noff	83	0	5	na
68462	60	non	81	102	5	na
68582	120	noff	81	0	5	na
68702	120	non	80	97	5	na
69002	300	noff	80	0	5	na
69062	60	non	77	95	5	na
69362	300	noff	77	0	5	na
69422	60	non	73	93	5	na
69602	180	noff	73	0	5	na
69622	20	non	80	93	5	na
69662	40	noff	80	0	5	na
69662	0	non	81	86	5	na
69672	10	noff	81	0	5	na
69692	20	non	81	100	5	na
69822	130	noff	81	0	5	na
69912	90	non	73	92	5	na
69982	70	noff	73	0	5	na
69982	0	non	76	94	5	na
70102	120	noff	76	0	5	na
70102	0	non	78	97	5	na
70162	60	noff	78	0	5	na
70172	10	non	76	92	5	na
70212	40	noff	76	0	5	na
70212	0	non	71	86	5	na
70442	230	noff	71	0	5	na
70502	60	non	73	88	5	na
70802	300	noff	73	0	5	na
70862	60	non	76	91	5	na
70982	120	noff	76	0	5	na
71072	90	non	78	94	5	na
71082	10	noff	78	0	5	na
71102	20	non	81	100	5	na
71172	70	noff	81	0	5	na
71232	60	non	80	99	5	na
71412	180	noff	80	0	5	na
71412	0	non	78	94	5	na
71672	260	noff	78	0	5	na
71732	60	non	78	99	5	na
71742	10	noff	78	0	5	na
71742	0	non	80	101	5	na
71752	10	noff	80	0	5	na
71752	0	non	81	105	5	na
71762	10	noff	81	0	5	na
71822	60	non	83	104	5	na
71832	10	noff	83	0	5	na
71832	0	non	81	103	5	na
71862	30	noff	81	0	5	na
71912	50	non	80	101	5	na
71932	20	noff	80	0	5	na
71962	30	non	77	98	5	na
72172	210	noff	77	0	5	na
72292	120	non	73	93	5	na
72412	120	noff	73	0	5	na
72432	20	non	78	96	5	na
72482	50	noff	78	0	5	na
cumTime	delTime	event	pitch	vel	chan	value
2718	2718	non	45	100	6	na
4638	1920	noff	45	0	6	na
4638	0	non	40	100	6	na
6558	1920	noff	40	0	6	na
6558	0	non	37	100	6	na
8478	1920	noff	37	0	6	na
8478	0	non	42	100	6	na
8718	240	noff	42	0	6	na
8718	0	non	54	100	6	na
8838	120	noff	54	0	6	na
8958	120	non	42	100	6	na
9198	240	noff	42	0	6	na
9198	0	non	54	100	6	na
9318	120	noff	54	0	6	na
9438	120	non	42	100	6	na
9678	240	noff	42	0	6	na
9678	0	non	54	100	6	na
9798	120	noff	54	0	6	na
9918	120	non	42	100	6	na
10158	240	noff	42	0	6	na
10158	0	non	54	100	6	na
10278	120	noff	54	0	6	na
10398	120	non	35	100	6	na
12318	1920	noff	35	0	6	na
12318	0	non	35	100	6	na
12558	240	noff	35	0	6	na
12558	0	non	37	100	6	na
12798	240	noff	37	0	6	na
12887	89	noff	28	134	4	na
12927	40	noff	0	10	4	na
25983	13056	noff	64	50	4	na
28839	2856	noff	100	120	4	na
41895	13056	noff	64	129	4	na
42007	112	noff	40	0	6	na
42007	0	non	40	100	6	na
42187	180	noff	40	0	6	na
42247	60	non	42	100	6	na
44167	1920	noff	42	0	6	na
44167	0	non	42	100	6	na
46087	1920	noff	42	0	6	na
46087	0	non	50	100	6	na
46747	660	noff	50	0	6	na
46807	60	non	50	100	6	na
46927	120	noff	50	0	6	na
46927	0	non	62	100	6	na
47367	440	noff	62	0	6	na
47367	0	non	54	100	6	na
47527	160	noff	54	0	6	na
47527	0	non	61	100	6	na
48007	480	noff	61	0	6	na
48007	0	non	47	100	6	na
49927	1920	noff	47	0	6	na
49927	0	non	44	100	6	na
50407	480	noff	44	0	6	na
50407	0	non	49	100	6	na
50647	240	noff	49	0	6	na
50647	0	non	53	100	6	na
50887	240	noff	53	0	6	na
50887	0	non	56	100	6	na
51127	240	noff	56	0	6	na
51127	0	non	49	100	6	na
51247	120	noff	49	0	6	na
51247	0	non	53	100	6	na
51367	120	noff	53	0	6	na
51487	120	non	57	100	6	na
51607	120	noff	57	0	6	na
51607	0	non	61	100	6	na
51727	120	noff	61	0	6	na
51727	0	non	57	100	6	na
51847	120	noff	57	0	6	na
51847	0	non	54	100	6	na
52087	240	noff	54	0	6	na
52087	0	non	61	100	6	na
52327	240	noff	61	0	6	na
52327	0	non	54	100	6	na
52507	180	non	61	100	6	na
52567	60	noff	54	0	6	na
52747	180	noff	61	0	6	na
52807	60	non	54	100	6	na
53047	240	noff	54	0	6	na
53047	0	non	61	100	6	na
53287	240	noff	61	0	6	na
53287	0	non	54	100	6	na
53527	240	noff	54	0	6	na
53527	0	non	52	100	6	na
53767	240	noff	52	0	6	na
53767	0	non	38	100	6	na
54247	480	noff	38	0	6	na
54487	240	non	38	100	6	na
54607	120	noff	38	0	6	na
54727	120	non	40	100	6	na
55207	480	noff	40	0	6	na
55207	0	non	38	100	6	na
55387	180	noff	38	0	6	na
55447	60	non	38	100	6	na
55627	180	noff	38	0	6	na
55687	60	non	35	100	6	na
55927	240	noff	35	0	6	na
55927	0	non	37	100	6	na
56167	240	noff	37	0	6	na
56256	89	noff	112	150	1	na
56308	52	noff	100	129	1	na
56420	112	noff	52	0	6	na
56480	60	noff	40	0	6	na
56480	0	non	40	100	6	na
56780	300	noff	40	0	6	na
56840	60	noff	56	0	6	na
56840	0	non	54	100	6	na
56840	0	non	42	100	6	na
57020	180	noff	42	0	6	na
57080	60	noff	54	0	6	na
57080	0	non	37	100	6	na
57740	660	noff	37	0	6	na
57800	60	non	54	100	6	na
57980	180	noff	54	0	6	na
58040	60	non	37	100	6	na
58460	420	noff	37	0	6	na
58520	60	non	37	100	6	na
58760	240	noff	37	0	6	na
58760	0	non	40	100	6	na
59000	240	noff	40	0	6	na
59000	0	non	37	100	6	na
59720	720	noff	37	0	6	na
59720	0	non	37	100	6	na
59900	180	noff	37	0	6	na
59960	60	non	42	100	6	na
60200	240	noff	42	0	6	na
60440	240	non	49	100	6	na
60920	480	noff	49	0	6	na
60920	0	non	39	100	6	na
61160	240	non	51	100	6	na
61160	0	non	54	100	6	na
61280	120	noff	54	0	6	na
61280	0	noff	51	0	6	na
61520	240	non	51	100	6	na
61520	0	non	54	100	6	na
61760	240	noff	54	0	6	na
61760	0	noff	51	0	6	na
61880	120	noff	39	0	6	na
61880	0	non	37	100	6	na
62120	240	non	49	100	6	na
62120	0	non	53	100	6	na
62240	120	noff	53	0	6	na
62240	0	noff	49	0	6	na
62480	240	non	51	100	6	na
62480	0	non	54	100	6	na
62780	300	noff	54	0	6	na
62780	0	noff	51	0	6	na
62840	60	noff	37	0	6	na
62840	0	non	39	100	6	na
63080	240	non	51	100	6	na
63080	0	non	54	100	6	na
63200	120	noff	54	0	6	na
63200	0	noff	51	0	6	na
63440	240	non	51	100	6	na
63440	0	non	54	100	6	na
63680	240	noff	54	0	6	na
63680	0	noff	51	0	6	na
63680	0	non	46	100	6	na
63800	120	noff	39	0	6	na
63800	0	noff	46	0	6	na
63800	0	non	37	100	6	na
64040	240	non	49	100	6	na
64040	0	non	53	100	6	na
64160	120	noff	53	0	6	na
64160	0	noff	49	0	6	na
64400	240	non	49	100	6	na
64400	0	non	53	100	6	na
64700	300	noff	53	0	6	na
64700	0	noff	49	0	6	na
64760	60	noff	37	0	6	na
64760	0	non	35	100	6	na
65000	240	non	47	100	6	na
65000	0	non	51	100	6	na
65120	120	noff	51	0	6	na
65120	0	noff	47	0	6	na
65360	240	non	47	100	6	na
65360	0	non	51	100	6	na
65600	240	noff	51	0	6	na
65600	0	noff	47	0	6	na
65720	120	noff	35	0	6	na
65720	0	non	37	100	6	na
65960	240	non	49	100	6	na
65960	0	non	53	100	6	na
66080	120	noff	53	0	6	na
66080	0	noff	49	0	6	na
66320	240	non	49	100	6	na
66320	0	non	53	100	6	na
66560	240	noff	53	0	6	na
66560	0	noff	49	0	6	na
66560	0	non	46	100	6	na
66680	120	noff	37	0	6	na
66680	0	noff	46	0	6	na
66680	0	non	35	100	6	na
66920	240	non	47	100	6	na
66920	0	non	51	100	6	na
67040	120	noff	51	0	6	na
67040	0	noff	47	0	6	na
67280	240	non	47	100	6	na
67280	0	non	51	100	6	na
67520	240	noff	51	0	6	na
67520	0	noff	47	0	6	na
67640	120	noff	35	0	6	na
67640	0	non	35	100	6	na
67880	240	non	47	100	6	na
67880	0	non	51	100	6	na
68000	120	noff	51	0	6	na
68000	0	noff	47	0	6	na
68120	120	noff	35	0	6	na
68120	0	non	37	100	6	na
68240	120	non	47	100	6	na
68240	0	non	51	100	6	na
68480	240	noff	51	0	6	na
68480	0	noff	47	0	6	na
68480	0	non	53	100	6	na
68600	120	noff	37	0	6	na
68600	0	noff	53	0	6	na
68600	0	non	39	100	6	na
68840	240	non	51	100	6	na
68840	0	non	54	100	6	na
68960	120	noff	54	0	6	na
68960	0	noff	51	0	6	na
69200	240	non	46	100	6	na
69200	0	non	51	100	6	na
69440	240	noff	51	0	6	na
69440	0	noff	46	0	6	na
69560	120	noff	39	0	6	na
69560	0	non	37	100	6	na
69800	240	non	49	100	6	na
69800	0	non	53	100	6	na
69920	120	noff	53	0	6	na
69920	0	noff	49	0	6	na
70160	240	non	51	100	6	na
70160	0	non	54	100	6	na
70400	240	noff	54	0	6	na
70400	0	noff	51	0	6	na
70520	120	noff	37	0	6	na
70520	0	non	39	100	6	na
70760	240	non	51	100	6	na
70760	0	non	54	100	6	na
70880	120	noff	54	0	6	na
70880	0	noff	51	0	6	na
71120	240	non	51	100	6	na
71120	0	non	54	100	6	na
71360	240	noff	54	0	6	na
71360	0	noff	51	0	6	na
71360	0	non	49	100	6	na
71480	120	noff	39	0	6	na
71480	0	noff	49	0	6	na
71480	0	non	37	100	6	na
71720	240	non	49	100	6	na
71720	0	non	53	100	6	na
71840	120	noff	53	0	6	na
71840	0	noff	49	0	6	na
72080	240	non	49	100	6	na
72080	0	non	53	100	6	na
72380	300	noff	53	0	6	na
72380	0	noff	49	0	6	na
72440	60	noff	37	0	6	na
72440	0	non	35	100	6	na
72680	240	non	47	100	6	na
72680	0	non	51	100	6	na
72800	120	noff	51	0	6	na
72800	0	noff	47	0	6	na
73040	240	non	47	100	6	na
73040	0	non	51	100	6	na
73280	240	noff	51	0	6	na
73280	0	noff	47	0	6	na
73400	120	noff	35	0	6	na
73400	0	non	37	100	6	na
73640	240	non	49	100	6	na
73640	0	non	53	100	6	na
73760	120	noff	53	0	6	na
73760	0	noff	49	0	6	na
74000	240	non	49	100	6	na
74000	0	non	53	100	6	na
74240	240	noff	53	0	6	na
74240	0	noff	49	0	6	na
74360	120	noff	37	0	6	na
74360	0	non	39	100	6	na
74600	240	non	46	100	6	na
74600	0	non	51	100	6	na
74720	120	noff	51	0	6	na
74720	0	noff	46	0	6	na
74960	240	non	46	100	6	na
74960	0	non	51	100	6	na
75200	240	noff	51	0	6	na
75200	0	noff	46	0	6	na
75320	120	noff	39	0	6	na
75320	0	non	39	100	6	na
75560	240	non	46	100	6	na
75560	0	non	51	100	6	na
75680	120	noff	51	0	6	na
75680	0	noff	46	0	6	na
75920	240	non	46	100	6	na
75920	0	non	51	100	6	na
76040	120	noff	51	0	6	na
76040	0	noff	46	0	6	na
76040	0	non	46	100	6	na
76040	0	non	51	100	6	na
76220	180	noff	51	0	6	na
76220	0	noff	46	0	6	na
76280	60	noff	39	0	6	na
76280	0	non	39	100	6	na
76520	240	non	51	100	6	na
76520	0	non	54	100	6	na
76640	120	noff	54	0	6	na
76640	0	noff	51	0	6	na
76880	240	non	51	100	6	na
76880	0	non	54	100	6	na
77120	240	noff	54	0	6	na
77120	0	noff	51	0	6	na
77240	120	noff	39	0	6	na
77240	0	non	37	100	6	na
77480	240	non	49	100	6	na
77480	0	non	53	100	6	na
77600	120	noff	53	0	6	na
77600	0	noff	49	0	6	na
77840	240	non	51	100	6	na
77840	0	non	54	100	6	na
78140	300	noff	54	0	6	na
78140	0	noff	51	0	6	na
78200	60	noff	37	0	6	na
78200	0	non	39	100	6	na
78440	240	non	51	100	6	na
78440	0	non	54	100	6	na
78560	120	noff	54	0	6	na
78560	0	noff	51	0	6	na
78800	240	non	51	100	6	na
78800	0	non	54	100	6	na
79040	240	noff	54	0	6	na
79040	0	noff	51	0	6	na
79040	0	non	46	100	6	na
79160	120	noff	39	0	6	na
79160	0	noff	46	0	6	na
79160	0	non	37	100	6	na
79400	240	non	49	100	6	na
79400	0	non	53	100	6	na
79520	120	noff	53	0	6	na
79520	0	noff	49	0	6	na
79760	240	non	49	100	6	na
79760	0	non	53	100	6	na
80060	300	noff	53	0	6	na
80060	0	noff	49	0	6	na
80120	60	noff	37	0	6	na
80120	0	non	35	100	6	na
80360	240	non	47	100	6	na
80360	0	non	51	100	6	na
80480	120	noff	51	0	6	na
80480	0	noff	47	0	6	na
80720	240	non	47	100	6	na
80720	0	non	51	100	6	na
80960	240	noff	51	0	6	na
80960	0	noff	47	0	6	na
81080	120	noff	35	0	6	na
81080	0	non	37	100	6	na
81320	240	non	49	100	6	na
81320	0	non	53	100	6	na
81440	120	noff	53	0	6	na
81440	0	noff	49	0	6	na
81680	240	non	49	100	6	na
81680	0	non	53	100	6	na
81920	240	noff	53	0	6	na
81920	0	noff	49	0	6	na
81920	0	non	46	100	6	na
82040	120	noff	37	0	6	na
82040	0	noff	46	0	6	na
82040	0	non	35	100	6	na
82280	240	non	47	100	6	na
82280	0	non	51	100	6	na
82400	120	noff	51	0	6	na
82400	0	noff	47	0	6	na
82640	240	non	47	100	6	na
82640	0	non	51	100	6	na
82880	240	noff	51	0	6	na
82880	0	noff	47	0	6	na
83000	120	noff	35	0	6	na
83000	0	non	35	100	6	na
83240	240	non	47	100	6	na
83240	0	non	51	100	6	na
83360	120	noff	51	0	6	na
83360	0	noff	47	0	6	na
83480	120	noff	35	0	6	na
83480	0	non	37	100	6	na
83600	120	non	47	100	6	na
83600	0	non	51	100	6	na
83840	240	noff	51	0	6	na
83840	0	noff	47	0	6	na
83840	0	non	53	100	6	na
83960	120	noff	37	0	6	na
83960	0	noff	53	0	6	na
83960	0	non	39	100	6	na
84200	240	non	51	100	6	na
84200	0	non	54	100	6	na
84320	120	noff	54	0	6	na
84320	0	noff	51	0	6	na
84560	240	non	46	100	6	na
84560	0	non	51	100	6	na
84800	240	noff	51	0	6	na
84800	0	noff	46	0	6	na
84920	120	noff	39	0	6	na
84920	0	non	37	100	6	na
85160	240	non	49	100	6	na
85160	0	non	53	100	6	na
85280	120	noff	53	0	6	na
85280	0	noff	49	0	6	na
85520	240	non	51	100	6	na
85520	0	non	54	100	6	na
85760	240	noff	54	0	6	na
85760	0	noff	51	0	6	na
85880	120	noff	37	0	6	na
85880	0	non	39	100	6	na
86120	240	non	51	100	6	na
86120	0	non	54	100	6	na
86240	120	noff	54	0	6	na
86240	0	noff	51	0	6	na
86480	240	non	51	100	6	na
86480	0	non	54	100	6	na
86720	240	noff	54	0	6	na
86720	0	noff	51	0	6	na
86720	0	non	49	100	6	na
86840	120	noff	39	0	6	na
86840	0	noff	49	0	6	na
86840	0	non	37	100	6	na
87080	240	non	49	100	6	na
87080	0	non	53	100	6	na
87200	120	noff	53	0	6	na
87200	0	noff	49	0	6	na
87440	240	non	49	100	6	na
87440	0	non	53	100	6	na
87740	300	noff	53	0	6	na
87740	0	noff	49	0	6	na
87800	60	noff	37	0	6	na
87800	0	non	35	100	6	na
88040	240	non	47	100	6	na
88040	0	non	51	100	6	na
88160	120	noff	51	0	6	na
88160	0	noff	47	0	6	na
88400	240	non	47	100	6	na
88400	0	non	51	100	6	na
88640	240	noff	51	0	6	na
88640	0	noff	47	0	6	na
88760	120	noff	35	0	6	na
88760	0	non	37	100	6	na
89000	240	non	49	100	6	na
89000	0	non	53	100	6	na
89120	120	noff	53	0	6	na
89120	0	noff	49	0	6	na
89360	240	non	49	100	6	na
89360	0	non	53	100	6	na
89600	240	noff	53	0	6	na
89600	0	noff	49	0	6	na
89720	120	noff	37	0	6	na
89720	0	non	39	100	6	na
89960	240	non	46	100	6	na
89960	0	non	51	100	6	na
90080	120	noff	51	0	6	na
90080	0	noff	46	0	6	na
90320	240	non	46	100	6	na
90320	0	non	51	100	6	na
90560	240	noff	51	0	6	na
90560	0	noff	46	0	6	na
90680	120	noff	39	0	6	na
90680	0	non	39	100	6	na
90920	240	non	46	100	6	na
90920	0	non	51	100	6	na
91040	120	noff	51	0	6	na
91040	0	noff	46	0	6	na
91280	240	non	46	100	6	na
91280	0	non	51	100	6	na
91400	120	noff	51	0	6	na
91400	0	noff	46	0	6	na
91400	0	non	46	100	6	na
91400	0	non	51	100	6	na
91580	180	noff	51	0	6	na
91580	0	noff	46	0	6	na
91640	60	noff	39	0	6	na
91640	0	non	35	100	6	na
91640	0	non	47	100	6	na
92120	480	noff	35	0	6	na
92120	0	noff	47	0	6	na
92600	480	non	35	100	6	na
92600	0	non	47	100	6	na
93080	480	noff	35	0	6	na
93080	0	noff	47	0	6	na
93560	480	non	35	100	6	na
93800	240	noff	35	0	6	na
93800	0	non	47	100	6	na
93800	0	non	42	100	6	na
93920	120	noff	47	0	6	na
93920	0	noff	42	0	6	na
94040	120	non	35	100	6	na
94280	240	noff	35	0	6	na
94280	0	non	46	100	6	na
94280	0	non	51	100	6	na
94400	120	noff	46	0	6	na
94400	0	noff	51	0	6	na
94520	120	non	35	100	6	na
94760	240	noff	35	0	6	na
94760	0	non	51	100	6	na
94760	0	non	46	100	6	na
94880	120	noff	51	0	6	na
94880	0	noff	46	0	6	na
95000	120	non	49	100	6	na
95000	0	non	44	100	6	na
95240	240	noff	49	0	6	na
95240	0	noff	44	0	6	na
95480	240	non	39	100	6	na
95480	0	non	51	100	6	na
95960	480	noff	39	0	6	na
95960	0	noff	51	0	6	na
96440	480	non	39	100	6	na
96440	0	non	51	100	6	na
96920	480	noff	39	0	6	na
96920	0	noff	51	0	6	na
97400	480	non	39	100	6	na
97400	0	non	34	100	6	na
97640	240	noff	39	0	6	na
97640	0	noff	34	0	6	na
97640	0	non	51	100	6	na
97640	0	non	42	100	6	na
97760	120	noff	51	0	6	na
97760	0	noff	42	0	6	na
97880	120	non	39	100	6	na
97880	0	non	34	100	6	na
98120	240	noff	39	0	6	na
98120	0	noff	34	0	6	na
98120	0	non	54	100	6	na
98120	0	non	46	100	6	na
98240	120	noff	54	0	6	na
98240	0	noff	46	0	6	na
98360	120	non	38	100	6	na
98360	0	non	32	100	6	na
98600	240	noff	38	0	6	na
98600	0	noff	32	0	6	na
98600	0	non	53	100	6	na
98600	0	non	44	100	6	na
98720	120	noff	53	0	6	na
98720	0	noff	44	0	6	na
98840	120	non	38	100	6	na
98840	0	non	34	100	6	na
99080	240	noff	38	0	6	na
99080	0	noff	34	0	6	na
99080	0	non	50	100	6	na
99080	0	non	41	100	6	na
99200	120	noff	50	0	6	na
99200	0	noff	41	0	6	na
99320	120	non	38	100	6	na
99320	0	non	50	100	6	na
99800	480	noff	38	0	6	na
99800	0	noff	50	0	6	na
100280	480	non	38	100	6	na
100280	0	non	50	100	6	na
100760	480	noff	38	0	6	na
100760	0	noff	50	0	6	na
101240	480	non	38	100	6	na
101480	240	noff	38	0	6	na
101480	0	non	42	100	6	na
101600	120	noff	42	0	6	na
101720	120	non	50	100	6	na
101720	0	non	38	100	6	na
101960	240	noff	50	0	6	na
101960	0	noff	38	0	6	na
101960	0	non	54	100	6	na
102080	120	noff	54	0	6	na
102200	120	non	50	100	6	na
102200	0	non	38	100	6	na
102440	240	noff	50	0	6	na
102440	0	noff	38	0	6	na
102440	0	non	54	100	6	na
102560	120	noff	54	0	6	na
102680	120	non	50	100	6	na
102680	0	non	38	100	6	na
102920	240	noff	50	0	6	na
102920	0	noff	38	0	6	na
103160	240	non	49	100	6	na
103160	0	non	42	100	6	na
103640	480	noff	49	0	6	na
103640	0	noff	42	0	6	na
104120	480	non	42	100	6	na
104120	0	non	49	100	6	na
104600	480	noff	42	0	6	na
104600	0	noff	49	0	6	na
105080	480	non	42	100	6	na
105320	240	noff	42	0	6	na
105320	0	non	57	100	6	na
105320	0	non	50	100	6	na
105440	120	noff	57	0	6	na
105440	0	noff	50	0	6	na
105560	120	non	42	100	6	na
105800	240	noff	42	0	6	na
105800	0	non	57	100	6	na
105800	0	non	50	100	6	na
105920	120	noff	57	0	6	na
105920	0	noff	50	0	6	na
106040	120	non	42	100	6	na
106280	240	noff	42	0	6	na
106280	0	non	50	100	6	na
106280	0	non	57	100	6	na
106400	120	noff	50	0	6	na
106400	0	noff	57	0	6	na
106400	0	non	54	100	6	na
106520	120	noff	54	0	6	na
106520	0	non	49	100	6	na
106640	120	noff	49	0	6	na
106640	0	non	45	100	6	na
106760	120	noff	45	0	6	na
106760	0	non	56	100	6	na
106880	120	noff	56	0	6	na
106880	0	non	57	100	6	na
107000	120	noff	57	0	6	na
107000	0	non	42	100	6	na
107000	0	non	38	100	6	na
107240	240	noff	42	0	6	na
107240	0	noff	38	0	6	na
107240	0	non	33	100	6	na
107360	120	noff	33	0	6	na
107480	120	non	38	100	6	na
107600	120	noff	38	0	6	na
107720	120	non	33	100	6	na
107840	120	noff	33	0	6	na
107960	120	non	38	100	6	na
108080	120	noff	38	0	6	na
108080	0	non	33	100	6	na
108200	120	noff	33	0	6	na
108200	0	non	33	100	6	na
108320	120	noff	33	0	6	na
108440	120	non	38	100	6	na
108680	240	noff	38	0	6	na
108800	120	non	42	100	6	na
108920	120	noff	42	0	6	na
108920	0	non	40	100	6	na
108920	0	non	44	100	6	na
109160	240	noff	40	0	6	na
109160	0	noff	44	0	6	na
109160	0	non	40	100	6	na
109280	120	noff	40	0	6	na
109400	120	non	42	100	6	na
109520	120	noff	42	0	6	na
109640	120	non	40	100	6	na
109820	180	noff	40	0	6	na
109880	60	non	40	100	6	na
110000	120	noff	40	0	6	na
110000	0	non	37	100	6	na
110120	120	noff	37	0	6	na
110120	0	non	40	100	6	na
110360	240	noff	40	0	6	na
110360	0	non	47	100	6	na
110780	420	noff	47	0	6	na
110840	60	non	42	100	6	na
110840	0	non	49	100	6	na
111080	240	noff	42	0	6	na
111080	0	noff	49	0	6	na
111080	0	non	37	100	6	na
111200	120	noff	37	0	6	na
111320	120	non	42	100	6	na
111440	120	noff	42	0	6	na
111560	120	non	37	100	6	na
111680	120	noff	37	0	6	na
111800	120	non	49	100	6	na
112040	240	noff	49	0	6	na
112040	0	non	52	100	6	na
112160	120	noff	52	0	6	na
112280	120	non	45	100	6	na
112400	120	noff	45	0	6	na
112400	0	non	49	100	6	na
112520	120	noff	49	0	6	na
112520	0	non	42	100	6	na
112640	120	noff	42	0	6	na
112640	0	non	44	100	6	na
112760	120	noff	44	0	6	na
112760	0	non	42	100	6	na
112880	120	noff	42	0	6	na
112880	0	non	45	100	6	na
113000	120	noff	45	0	6	na
113000	0	non	49	100	6	na
